date,frame,sell_amount,buy_amount,contracted_amount,tokyo_price
2024/9/2,19,24999800,22745500,17828050,12.67
2024/9/2,20,25911600,23383700,18361550,12.84
2024/9/2,21,27053950,23997400,19309200,12.6
2024/9/2,22,27972500,24334800,19675650,12.6
2024/9/2,23,28051800,24814750,19847900,12.74
2024/9/2,24,28055850,24826550,19985950,12.65
2024/9/2,25,28487900,24099050,19985650,12.59
2024/9/2,26,28380600,23985450,19763850,12.6
2024/9/2,27,27953450,25010250,19726700,13.63
2024/9/2,28,27380200,25506700,20252450,17.24
2024/9/2,29,26869250,25624900,20231500,17.45
2024/9/2,30,25941050,25315350,19825500,19.9
2024/9/2,31,25248650,25003800,19538400,19.9
2024/9/2,32,24049250,24867700,18861950,20.79
2024/9/2,33,23121150,24886500,18421550,20
2024/9/2,34,22881100,24828700,17736000,20.79
2024/9/2,35,22294800,24208450,17376250,20.79
2024/9/2,36,21700700,23966800,16883950,20.79
2024/9/2,37,21479850,23685450,16718850,20.79
2024/9/2,38,21840500,23173750,16597200,20.79
2024/9/2,39,21960200,22075250,15982800,19.27
2024/9/2,40,22350500,21191900,15966950,18.02
2024/9/2,41,21803000,19909750,14660800,17.17
2024/9/2,42,21946150,19697350,14312300,17
2024/9/2,43,22278450,19291450,14034300,15.32
2024/9/2,44,23404600,18717300,13514850,14.24
2024/9/2,45,23872700,18408100,13278700,14
2024/9/2,46,24261000,18144000,13157600,14
2024/9/2,47,24124600,17562600,13039050,13.34
2024/9/2,48,23102000,16497650,12547000,13.29
2024/9/3,1,22151550,17685400,13365550,12.59
2024/9/3,2,24676500,17874950,12700700,14
2024/9/3,3,25971150,17734200,12528900,13.56
2024/9/3,4,26492850,17498250,12653000,13.32
2024/9/3,5,26627400,17669250,12608250,13.32
2024/9/3,6,26638550,17591600,12600650,13.32
2024/9/3,7,26610800,17537800,12596900,13.32
2024/9/3,8,26682000,17526150,12703650,13.32
2024/9/3,9,26684150,17493650,12713300,13.32
2024/9/3,10,26692650,17519000,12655200,13.32
2024/9/3,11,26482600,17667700,12704200,13.32
2024/9/3,12,26430350,17851900,12808800,13.32
2024/9/3,13,26993450,18078250,12921200,13.32
2024/9/3,14,27297200,18886100,13077850,13.32
2024/9/3,15,27740300,19352600,13942950,13.32
2024/9/3,16,26474750,20193600,14609400,13.32
2024/9/3,17,25694100,20031400,15587000,12.35
2024/9/3,18,25389900,21152200,16164100,12.59
2024/9/3,19,25972800,21645450,16703650,12.58
2024/9/3,20,26345000,22392750,17202800,12.69
2024/9/3,21,27040350,23204750,18005300,12.81
2024/9/3,22,27346150,23489050,18211300,12.97
2024/9/3,23,27424200,23857750,18476000,13
2024/9/3,24,27583150,23847550,18481600,12.94
2024/9/3,25,27870900,22851750,18370400,12.46
2024/9/3,26,27990900,22727100,18355150,12.34
2024/9/3,27,27705450,23330500,18328100,12.66
2024/9/3,28,26684600,23690350,18531100,15
2024/9/3,29,26056500,23591700,18365550,17.04
2024/9/3,30,27270800,23051300,17954900,17.16
2024/9/3,31,25504100,22676500,17926150,17.13
2024/9/3,32,25782200,22890050,17449350,18.02
2024/9/3,33,24736000,23245100,17132950,18.09
2024/9/3,34,24630700,23113050,16603750,18.02
2024/9/3,35,24523800,22512900,16159550,18.02
2024/9/3,36,24066600,22278650,15877250,18
2024/9/3,37,22158800,22158750,15607900,17.75
2024/9/3,38,23322000,21538700,15441750,17.24
2024/9/3,39,23774600,20613700,15197600,15.89
2024/9/3,40,24146400,20021600,14722400,15.08
2024/9/3,41,24412500,19353050,14128050,15.52
2024/9/3,42,25268750,18860600,13821000,15
2024/9/3,43,25617800,18089250,13260550,13.35
2024/9/3,44,26610100,17713200,12956200,12.83
2024/9/3,45,26537150,17202950,12667550,12.95
2024/9/3,46,26607750,17016050,12575650,12.72
2024/9/3,47,25944000,16749000,12611550,12.5
2024/9/3,48,24787500,15927250,12389950,12.28
2024/9/4,1,23845500,16296000,12742500,12.43
2024/9/4,2,25766150,16697000,12981000,12.31
2024/9/4,3,26001250,16710600,12701300,12.56
2024/9/4,4,26311050,16862250,12656950,12.7
2024/9/4,5,26810800,16807700,12891550,12.43
2024/9/4,6,26772400,16812100,12898350,12.31
2024/9/4,7,27115600,16730400,12992400,12.31
2024/9/4,8,27214250,16761150,13096150,12.2
2024/9/4,9,26873250,16772600,12802650,12.52
2024/9/4,10,26823100,16782050,12782100,12.59
2024/9/4,11,26618400,16990150,12797650,12.7
2024/9/4,12,26752800,17034450,12749500,12.7
2024/9/4,13,27919850,17178200,13082100,12.59
2024/9/4,14,28610650,17532000,13571550,12.31
2024/9/4,15,29022900,18256900,14449200,12.31
2024/9/4,16,28998800,19115800,15069800,12.58
2024/9/4,17,29269200,20607000,16462500,12.66
2024/9/4,18,29384550,21922400,17309150,12.82
2024/9/4,19,29648400,22899300,18021750,13.5
2024/9/4,20,30025500,23400200,18704100,13.9
2024/9/4,21,31093500,23966400,19600550,13.09
2024/9/4,22,31472500,24161600,19930850,13.09
2024/9/4,23,31604200,24327500,20256550,13.09
2024/9/4,24,31776000,24376850,20333200,13.01
2024/9/4,25,32245500,23793600,20257650,12.43
2024/9/4,26,31637850,23503050,19994250,12.61
2024/9/4,27,30338550,22773950,19834900,11.5
2024/9/4,28,29865500,22783700,19445900,10.97
2024/9/4,29,28706250,22527800,19044200,12
2024/9/4,30,27384350,22181150,18626250,12.43
2024/9/4,31,26530950,22104450,17946050,12.7
2024/9/4,32,25185850,22368450,17562300,15.13
2024/9/4,33,24104400,22505300,17187900,17.21
2024/9/4,34,22893050,22488350,16988700,18.02
2024/9/4,35,22108450,21909950,16311650,18.06
2024/9/4,36,21087850,21765750,15947800,18.16
2024/9/4,37,20806800,21548000,15670100,18.13
2024/9/4,38,21922700,21099450,15501950,17.95
2024/9/4,39,22249250,20398500,14878500,16.73
2024/9/4,40,22168150,19958500,14711750,15.3
2024/9/4,41,22633400,19180100,14190700,15.12
2024/9/4,42,23191500,18797050,13954850,14.27
2024/9/4,43,23876200,18433700,13597850,13.08
2024/9/4,44,24864950,18068650,13537400,12.61
2024/9/4,45,25610600,17111250,13219050,12.55
2024/9/4,46,25534800,16620050,12987600,12.37
2024/9/4,47,24901950,16338100,12997750,12.24
2024/9/4,48,23766050,15462100,12619300,11.89
2024/9/5,1,23077150,16721500,12964550,12.75
2024/9/5,2,24994700,16984300,12862850,12.78
2024/9/5,3,26336050,16645700,12859700,12.5
2024/9/5,4,26779050,16315850,12764750,12.5
2024/9/5,5,26953200,16366000,12779150,12.31
2024/9/5,6,26959550,16540950,12803450,12.29
2024/9/5,7,26921000,16730700,12855550,12.2
2024/9/5,8,26846750,16849350,12848250,12.2
2024/9/5,9,27006500,16831450,12903850,12.12
2024/9/5,10,26933850,16913100,12799200,12.12
2024/9/5,11,26851400,17024900,12809400,12.31
2024/9/5,12,26744900,17142100,12865800,12.69
2024/9/5,13,27316350,17768800,13120150,12.31
2024/9/5,14,29040450,18290150,13973050,11.77
2024/9/5,15,28994050,19210500,14821750,11.71
2024/9/5,16,28776050,19891250,15658900,11.51
2024/9/5,17,27889650,20203050,17198800,9.94
2024/9/5,18,28433250,21464050,17929400,10
2024/9/5,19,28747600,22424650,18602550,10
2024/9/5,20,29458850,23019200,19237150,10.5
2024/9/5,21,30086900,23600100,20182850,10.5
2024/9/5,22,30194500,23979750,20534850,10.5
2024/9/5,23,30318400,24234000,20738500,10.5
2024/9/5,24,30519200,24380600,20819200,10.76
2024/9/5,25,30854350,23617700,20803350,10.5
2024/9/5,26,31207850,23256850,20602550,10.76
2024/9/5,27,29854700,23799250,20560500,10.97
2024/9/5,28,28494050,23783450,20173150,10.97
2024/9/5,29,27711600,23474050,19880300,12.02
2024/9/5,30,26690950,23198000,19227400,12.7
2024/9/5,31,25381050,23102050,18597200,14.22
2024/9/5,32,24113850,23534300,18243300,17.1
2024/9/5,33,23479950,23995150,18186150,18.21
2024/9/5,34,23043550,23980650,17782400,18.87
2024/9/5,35,22711350,23519550,17251850,18.87
2024/9/5,36,21819950,23040050,16641650,18.95
2024/9/5,37,20970050,22665650,16441800,18.87
2024/9/5,38,21649950,22249250,16147850,18.75
2024/9/5,39,22250450,21592350,15886950,17.98
2024/9/5,40,22387300,20610950,15218700,17.04
2024/9/5,41,22407350,19781850,14397550,15.24
2024/9/5,42,22846700,19283000,14075950,14.75
2024/9/5,43,23693400,18943250,13879100,14
2024/9/5,44,24502250,18718600,13762900,14.21
2024/9/5,45,24973300,18071050,13487300,13.29
2024/9/5,46,25492050,17586650,13501300,12.52
2024/9/5,47,25118700,16840300,13283950,12.41
2024/9/5,48,23889900,15778200,12859900,12.09
2024/9/6,1,22199050,16656650,13006250,12.3
2024/9/6,2,24535950,17115400,13034050,12.72
2024/9/6,3,25414400,16819700,12897750,13.03
2024/9/6,4,26139750,16643700,12894550,12.5
2024/9/6,5,26510750,16693000,13013800,12.73
2024/9/6,6,26552300,16655300,12974700,12.62
2024/9/6,7,26635100,16719950,12963100,12.39
2024/9/6,8,26452300,16843850,12951050,12.28
2024/9/6,9,26411500,16835100,12907750,12.39
2024/9/6,10,26214900,16961700,12963700,12.62
2024/9/6,11,26234250,17382150,13238650,12.82
2024/9/6,12,26176850,17474400,13258000,12.82
2024/9/6,13,27338950,18249900,13624550,12.62
2024/9/6,14,28325950,19042250,14325300,12
2024/9/6,15,28709850,20288600,15217300,12.82
2024/9/6,16,28392800,21876000,16465050,12.68
2024/9/6,17,27173600,21865650,17658150,12
2024/9/6,18,27667950,22686400,18493450,10.97
2024/9/6,19,28201800,23402850,19213850,10.97
2024/9/6,20,28961200,24170300,19973300,10.97
2024/9/6,21,30042500,24942650,20985400,10.5
2024/9/6,22,30274000,25595350,21380550,10.76
2024/9/6,23,30275950,25792000,21573450,10.76
2024/9/6,24,30031650,25714200,21503400,10.5
2024/9/6,25,30246500,24915350,21277750,10.5
2024/9/6,26,29643000,24469050,20895900,10.5
2024/9/6,27,28313150,24731900,20641400,10.97
2024/9/6,28,27794600,25329400,20711800,12.59
2024/9/6,29,27032250,25551800,20806850,16.71
2024/9/6,30,25852350,25361950,20452150,18.09
2024/9/6,31,24622900,24726400,20057700,18.81
2024/9/6,32,23433250,24916150,19410500,20.88
2024/9/6,33,22495750,25062100,19355500,20.88
2024/9/6,34,22565150,25010650,18566500,20.88
2024/9/6,35,21871500,24568850,17914350,20.88
2024/9/6,36,21171100,24143350,17248600,20.88
2024/9/6,37,21174950,23696950,17291000,19.51
2024/9/6,38,22089850,23072550,17400450,19.48
2024/9/6,39,22220800,22235300,16797400,18.81
2024/9/6,40,22528800,21446550,16138050,18
2024/9/6,41,22166100,20221250,15259550,16.03
2024/9/6,42,22440250,19562950,14638150,14.31
2024/9/6,43,22979500,19448850,14737150,14.01
2024/9/6,44,23412700,18925650,14472000,13.35
2024/9/6,45,23038000,18099850,13640050,15
2024/9/6,46,23195850,17751600,13280050,14.31
2024/9/6,47,22969300,17150450,13085450,12.93
2024/9/6,48,22017300,16230750,12723700,12.59
2024/9/7,1,20642600,16671650,12309900,13.13
2024/9/7,2,23824200,17343150,12207750,13.66
2024/9/7,3,25183450,17053200,11925000,13.16
2024/9/7,4,26456000,16705800,11880900,12.43
2024/9/7,5,26673400,16598850,11846300,12.5
2024/9/7,6,26716250,16801000,11901450,12.52
2024/9/7,7,26919550,16804000,12043850,12.46
2024/9/7,8,27130350,16721850,12213000,12.43
2024/9/7,9,27116950,16886700,12127050,12.46
2024/9/7,10,27051500,16862000,12112450,12.43
2024/9/7,11,27132350,16920900,12304300,12.43
2024/9/7,12,27559750,16532550,12405400,12.43
2024/9/7,13,28712450,16701850,12628600,12.43
2024/9/7,14,30408400,16954500,13294150,12.28
2024/9/7,15,31452800,17425750,14072050,11.1
2024/9/7,16,32008150,18316850,14907150,10.61
2024/9/7,17,33478900,19164800,16009900,9.6
2024/9/7,18,34335950,20839950,17092500,9.84
2024/9/7,19,34122100,21856200,18000750,11.5
2024/9/7,20,34455100,22554600,18656700,12.24
2024/9/7,21,34676250,23357200,19112250,12.41
2024/9/7,22,34816500,23639700,19536900,12.43
2024/9/7,23,34943300,24258250,19682000,12.43
2024/9/7,24,34800850,24384900,19703950,12.46
2024/9/7,25,34452550,24205200,19606350,12.59
2024/9/7,26,34191650,24449850,19437650,12.74
2024/9/7,27,34195100,23918800,19500750,13.79
2024/9/7,28,33326150,23384500,19405750,15.58
2024/9/7,29,32272100,22718450,18838400,18.23
2024/9/7,30,30923300,22849100,18967000,18.56
2024/9/7,31,29277950,22770500,18710450,18.23
2024/9/7,32,27211450,22276850,18032250,18.23
2024/9/7,33,24897900,20620850,16676150,15.61
2024/9/7,34,23428300,20046950,15682200,16.5
2024/9/7,35,22378050,19974500,14975350,16.32
2024/9/7,36,21706750,20141600,14787950,18.23
2024/9/7,37,21498900,19998000,14668050,16.73
2024/9/7,38,22024450,19636100,14410950,15.78
2024/9/7,39,22626650,19364500,14267250,15.19
2024/9/7,40,23074400,18732500,13960750,13.65
2024/9/7,41,23881950,18296050,13901850,13.52
2024/9/7,42,24393100,18088100,13791400,13.54
2024/9/7,43,25402800,17438000,13845600,13.32
2024/9/7,44,25810250,16985150,13732750,13.25
2024/9/7,45,26665000,17121800,13127100,13.27
2024/9/7,46,26581300,17316700,13081700,13.28
2024/9/7,47,25358850,16858600,12359450,13.27
2024/9/7,48,23530000,15936800,12223950,13.25
2024/9/8,1,22683550,16963800,12489750,12.78
2024/9/8,2,25539600,17809700,12759150,14.13
2024/9/8,3,27260400,17415800,12623150,12.7
2024/9/8,4,27818650,17000800,12777900,12.24
2024/9/8,5,27996150,17103100,12679550,12.24
2024/9/8,6,27967750,17058000,12697750,12.24
2024/9/8,7,28022300,17046800,12707950,12.24
2024/9/8,8,27989150,16862350,12669900,12.24
2024/9/8,9,28033800,16950400,12543400,12.35
2024/9/8,10,27812650,16944150,12515900,12.35
2024/9/8,11,27939750,17071650,12487750,12.43
2024/9/8,12,28302000,16982750,12617150,12.24
2024/9/8,13,28972400,16929100,13002550,12.18
2024/9/8,14,30309900,16948750,13386250,12.18
2024/9/8,15,30602350,17465650,13956350,12.1
2024/9/8,16,31531800,18377700,14694500,12.1
2024/9/8,17,32361100,19952050,15754000,12.18
2024/9/8,18,33393600,21147400,16795800,12.18
2024/9/8,19,34123150,22286150,17691500,12.24
2024/9/8,20,35019100,22670150,18355800,12.34
2024/9/8,21,34980950,22905600,18749800,12.3
2024/9/8,22,34852050,22742700,19135800,12.18
2024/9/8,23,34475650,22629400,19092650,12.28
2024/9/8,24,34253700,22341100,19073450,12.46
2024/9/8,25,33369200,22327000,19027350,12.63
2024/9/8,26,32249400,22078500,18866300,12.63
2024/9/8,27,31013000,22162000,18466650,12.78
2024/9/8,28,30871250,21969750,18265850,12.99
2024/9/8,29,31068700,21848100,18186100,13.52
2024/9/8,30,30160850,21455650,17890900,16.07
2024/9/8,31,29225650,21029600,17507650,16
2024/9/8,32,27692900,21029700,17035900,16
2024/9/8,33,25422550,20337500,16868950,14.87
2024/9/8,34,23724250,20161200,15913650,15.5
2024/9/8,35,22406600,20115850,15188550,16.89
2024/9/8,36,21370000,20614750,15124700,17.89
2024/9/8,37,21251550,20546750,15071800,17.89
2024/9/8,38,22056100,20385400,14982650,17.89
2024/9/8,39,22641600,20021650,14566500,16.73
2024/9/8,40,22827650,19646450,14348250,14.39
2024/9/8,41,22967400,19325300,14213100,13.94
2024/9/8,42,23367250,18878650,14143600,13.6
2024/9/8,43,23784550,18688100,14121950,13.51
2024/9/8,44,24370350,18104600,13800400,13.35
2024/9/8,45,24446600,17697300,13162450,13.28
2024/9/8,46,24720600,17673850,13041400,13.27
2024/9/8,47,23951650,17136550,12467950,13.43
2024/9/8,48,23115400,16286200,12213300,13.33
2024/9/9,1,24006600,16451750,12768550,13.43
2024/9/9,2,24728350,17020000,13014150,13.27
2024/9/9,3,24608200,17139050,13053150,13.11
2024/9/9,4,24389750,17097500,12947700,12.98
2024/9/9,5,24294450,17252900,12968450,12.8
2024/9/9,6,24016900,17514900,12917600,12.8
2024/9/9,7,23907650,17751750,12990250,12.98
2024/9/9,8,23799900,17871150,13034950,12.98
2024/9/9,9,23620750,17824400,12909450,12.98
2024/9/9,10,23343650,17848200,12846300,13.11
2024/9/9,11,23510100,17771250,12883000,13.11
2024/9/9,12,23384500,18021500,12927000,13.22
2024/9/9,13,24094850,18188300,13135350,13.26
2024/9/9,14,25473100,18846550,13896150,12.98
2024/9/9,15,25599800,19591850,14386400,13.01
2024/9/9,16,25553250,20863100,15458050,13.14
2024/9/9,17,25637450,22880950,17020750,13.51
2024/9/9,18,25918400,24056900,17892150,13.6
2024/9/9,19,26727800,25122550,18707750,18.06
2024/9/9,20,27460300,26161150,19587650,18.06
2024/9/9,21,28396450,26881550,20413750,18.02
2024/9/9,22,28640700,27362750,20851700,18.06
2024/9/9,23,28814850,28560800,21429650,19.34
2024/9/9,24,28622250,28836050,21564800,19.42
2024/9/9,25,28294800,27773650,21065450,18.2
2024/9/9,26,27782550,27320850,20885700,18.02
2024/9/9,27,26125650,26607200,20576300,18.13
2024/9/9,28,25749250,26587050,20635900,19.3
2024/9/9,29,24998450,26216800,20312550,19.25
2024/9/9,30,24487650,26202800,20318950,18.97
2024/9/9,31,23606300,25983400,20288250,19.54
2024/9/9,32,22441950,26452850,19682100,20.91
2024/9/9,33,21175600,26719150,19026450,20.91
2024/9/9,34,20775350,26597700,18035000,20.92
2024/9/9,35,20085050,25628450,17449000,20.91
2024/9/9,36,19351650,25356650,16782550,20.91
2024/9/9,37,18991050,25396450,16485300,20.91
2024/9/9,38,20074200,25050250,16597400,20.91
2024/9/9,39,20350100,23702650,16681800,20.91
2024/9/9,40,20416150,22634400,16210850,19.5
2024/9/9,41,20035500,21411400,15288950,18.29
2024/9/9,42,20207800,20543700,14803700,17.91
2024/9/9,43,20570250,20058900,14518000,16.99
2024/9/9,44,21227750,19791150,14019300,15
2024/9/9,45,22131150,20123800,14326250,17.03
2024/9/9,46,22532750,19383050,13931450,14.39
2024/9/9,47,22651200,18832250,13640700,14
2024/9/9,48,21851500,17946450,13042750,13.98
2024/9/10,1,20161000,18305700,12970650,13.27
2024/9/10,2,20343600,19492350,13137750,13.67
2024/9/10,3,20718350,19758650,13090850,13.6
2024/9/10,4,20937700,20127550,13201650,13.5
2024/9/10,5,20955500,19969250,13069200,13.24
2024/9/10,6,20972550,19952600,13169500,13.24
2024/9/10,7,20977950,19931800,13178300,13.24
2024/9/10,8,20883650,19990850,13181650,13.24
2024/9/10,9,20746600,19938900,13138200,13.24
2024/9/10,10,20537200,19994100,13065000,13.27
2024/9/10,11,20694950,20011350,13098600,13.24
2024/9/10,12,20847900,20151650,13188300,13.27
2024/9/10,13,21353100,20227150,13255300,13.5
2024/9/10,14,22246400,20682250,13805250,13.27
2024/9/10,15,23179300,21498350,14475300,13.24
2024/9/10,16,23627050,22316350,15230850,13.24
2024/9/10,17,22859800,22656750,16664250,13.19
2024/9/10,18,23309150,23889650,17511350,13.24
2024/9/10,19,23876850,25531600,18071700,13.83
2024/9/10,20,24899150,26173350,18766300,14
2024/9/10,21,25858600,26788450,19761900,13.65
2024/9/10,22,26421000,27283800,20269400,13.65
2024/9/10,23,26771600,28471950,20804450,14.65
2024/9/10,24,26725500,28970400,21166800,15.39
2024/9/10,25,26895950,27749450,20619650,13.45
2024/9/10,26,26012650,27788450,20310500,14.51
2024/9/10,27,25550200,28328900,21125400,18.15
2024/9/10,28,24916900,28730750,21435200,20.1
2024/9/10,29,24204600,28407600,21028300,20.84
2024/9/10,30,23461400,28306500,20508700,20.84
2024/9/10,31,22387800,28177100,19682550,20.85
2024/9/10,32,21655050,28712800,19438350,20.85
2024/9/10,33,20932350,28770300,18858750,20.85
2024/9/10,34,20713100,28525300,18045450,20.85
2024/9/10,35,19985600,28016250,17275050,20.85
2024/9/10,36,19250800,27567300,16534400,20.85
2024/9/10,37,19169600,27119300,16522800,20.85
2024/9/10,38,20159450,26634650,16869150,20.85
2024/9/10,39,20315850,25818550,16852150,20.84
2024/9/10,40,20102150,24719850,16276050,20.84
2024/9/10,41,19757650,23082550,15430350,20.84
2024/9/10,42,19982050,22751300,15524850,20.84
2024/9/10,43,20467750,21849150,15187750,18.34
2024/9/10,44,20836450,21013500,14586100,16.93
2024/9/10,45,20403850,20148650,13794700,18.02
2024/9/10,46,20474450,19253300,13284000,15
2024/9/10,47,20257850,18786100,13013550,14.31
2024/9/10,48,19928450,17823200,12749450,13.93
2024/9/11,1,18170550,18988000,13651600,14.65
2024/9/11,2,18597800,19995300,13770750,16.73
2024/9/11,3,18900150,19988850,13728650,16.73
2024/9/11,4,19262050,19934800,13947150,17.97
2024/9/11,5,19768200,20250500,13984850,15.78
2024/9/11,6,19724250,20024400,13914500,16.73
2024/9/11,7,19861250,19970300,13683950,15.05
2024/9/11,8,19854050,20155850,13782450,15.05
2024/9/11,9,19916750,20076650,13799200,15.06
2024/9/11,10,19596700,20158600,13735850,15.06
2024/9/11,11,19350400,20330500,13886750,15.9
2024/9/11,12,19509550,20490500,13996000,16
2024/9/11,13,19963950,20380800,14058850,15.69
2024/9/11,14,20892650,20973450,14740250,16.73
2024/9/11,15,21314350,21573750,15408000,16
2024/9/11,16,21721500,22460500,16165450,15.58
2024/9/11,17,21939850,22630750,17136750,13.64
2024/9/11,18,22872200,24692200,18360500,14.65
2024/9/11,19,23321450,26461750,19439850,17.97
2024/9/11,20,24219350,27135750,20165450,17.97
2024/9/11,21,25103600,27747650,20932750,17.66
2024/9/11,22,25599000,27934300,21327250,17
2024/9/11,23,25783750,29531400,21974200,18.78
